label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
BURGER,0.4441840648651123,0.351349800825119,-4.916077500638494e-07,0.35150694847106934,0.383369505405426,-0.05300632864236832,0.27180299162864685,0.4462525546550751,-0.11176985502243042,0.26735639572143555,0.5229038596153259,-0.16523893177509308,0.2996330261230469,0.5876556634902954,-0.21318624913692474,0.24589669704437256,0.2087453007698059,-0.12439201772212982,0.21293503046035767,0.3970869779586792,-0.17950035631656647,0.238369882106781,0.41924309730529785,-0.20626740157604218,0.26079607009887695,0.38697201013565063,-0.22352273762226105,0.33167123794555664,0.1866365373134613,-0.12958279252052307,0.3035108745098114,0.5067676305770874,-0.1755591332912445,0.32554954290390015,0.5077009201049805,-0.17917285859584808,0.3445450961589813,0.4502677619457245,-0.18264053761959076,0.42151403427124023,0.2030496597290039,-0.1357843577861786,0.38766220211982727,0.5096502900123596,-0.16888132691383362,0.40383338928222656,0.4938315749168396,-0.14041559398174286,0.4171822965145111,0.42554613947868347,-0.11989445984363556,0.501560389995575,0.24289292097091675,-0.1502983272075653,0.4725191295146942,0.4740200340747833,-0.18102934956550598,0.4772958755493164,0.45810744166374207,-0.16621600091457367,0.48784711956977844,0.37931233644485474,-0.1471104919910431
BURGER,0.435370534658432,0.3372059166431427,-5.607444819588636e-08,0.33572709560394287,0.42477959394454956,-0.0556991845369339,0.2757030427455902,0.5270706415176392,-0.11724115163087845,0.27755212783813477,0.6442469358444214,-0.17024055123329163,0.31320950388908386,0.732170820236206,-0.2208925187587738,0.264823317527771,0.35022804141044617,-0.14209875464439392,0.24240034818649292,0.5892689228057861,-0.19388964772224426,0.2805463671684265,0.5968046188354492,-0.22188271582126617,0.30249500274658203,0.5340989232063293,-0.24297195672988892,0.35143572092056274,0.3254868984222412,-0.14839468896389008,0.3367958068847656,0.6173707246780396,-0.18171091377735138,0.36465585231781006,0.592659592628479,-0.18132004141807556,0.3688337206840515,0.5172109603881836,-0.18952612578868866,0.44216853380203247,0.33519792556762695,-0.15501590073108673,0.4257073402404785,0.619117259979248,-0.1737200915813446,0.4389873445034027,0.5913845896720886,-0.14122839272022247,0.43930795788764954,0.5196684002876282,-0.1263200342655182,0.520970344543457,0.3687877655029297,-0.16993854939937592,0.5034725069999695,0.5903350114822388,-0.18312877416610718,0.5074979066848755,0.5715156197547913,-0.15906499326229095,0.5091851949691772,0.5089538097381592,-0.14251196384429932
BURGER,0.512692391872406,0.43572261929512024,2.2088875084591564e-07,0.3913918137550354,0.5050225853919983,-0.05487567558884621,0.3082699775695801,0.5970361828804016,-0.138061985373497,0.29952472448349,0.7040329575538635,-0.2108786553144455,0.3335345983505249,0.7722799777984619,-0.2819359600543976,0.2860660254955292,0.38182660937309265,-0.2388993501663208,0.27882930636405945,0.6189026236534119,-0.29467153549194336,0.31950196623802185,0.6266549825668335,-0.2882513701915741,0.3322053551673889,0.5589877963066101,-0.28494125604629517,0.3772617280483246,0.36260706186294556,-0.2539897561073303,0.37292173504829407,0.6570148468017578,-0.31061628460884094,0.40482595562934875,0.6401391625404358,-0.2772109806537628,0.4048396348953247,0.5591381788253784,-0.2590625286102295,0.4736039936542511,0.38527482748031616,-0.2637416422367096,0.4696293771266937,0.6642451286315918,-0.30114853382110596,0.47763681411743164,0.6333173513412476,-0.24467819929122925,0.47618621587753296,0.5507052540779114,-0.2142876833677292,0.5601926445960999,0.4266291856765747,-0.2781464159488678,0.5475255846977234,0.6254526376724243,-0.3210368752479553,0.5321847796440125,0.601647138595581,-0.302139014005661,0.5272140502929688,0.5279029607772827,-0.28806787729263306
BURGER,0.5154966711997986,0.4721198081970215,-2.2819850187261181e-07,0.39132818579673767,0.52534419298172,-0.036914847791194916,0.30613815784454346,0.598153829574585,-0.08789629489183426,0.28905874490737915,0.699507474899292,-0.13217765092849731,0.34316155314445496,0.7491130828857422,-0.1725991666316986,0.304289311170578,0.37717607617378235,-0.12296368181705475,0.2821468710899353,0.6383274793624878,-0.16819292306900024,0.3259744644165039,0.6430105566978455,-0.18418370187282562,0.3370390236377716,0.5759896636009216,-0.19658584892749786,0.3884749114513397,0.3606994152069092,-0.13575464487075806,0.3752841353416443,0.6696975827217102,-0.17046666145324707,0.3983575701713562,0.6358498930931091,-0.16409772634506226,0.3929024636745453,0.5593498945236206,-0.16708120703697205,0.4778846502304077,0.3794899582862854,-0.14784204959869385,0.46474674344062805,0.667453408241272,-0.1671867072582245,0.47134891152381897,0.6286106705665588,-0.14029230177402496,0.4669276475906372,0.5527461171150208,-0.129278302192688,0.5613124370574951,0.41701269149780273,-0.1645512580871582,0.5429657101631165,0.6384214758872986,-0.18320497870445251,0.5398512482643127,0.5975058674812317,-0.17083489894866943,0.535313606262207,0.5155982971191406,-0.16334190964698792
BURGER,0.5001814365386963,0.4969189763069153,-1.4494233369077847e-07,0.3796681761741638,0.5305927991867065,-0.04172702506184578,0.3030119240283966,0.5998351573944092,-0.09449116885662079,0.2947891354560852,0.7002074122428894,-0.13927984237670898,0.3571436405181885,0.7513960599899292,-0.17960041761398315,0.2994711995124817,0.381245493888855,-0.13018685579299927,0.27931129932403564,0.6329202651977539,-0.17778052389621735,0.31765544414520264,0.6418022513389587,-0.19434474408626556,0.32592183351516724,0.5784383416175842,-0.20604124665260315,0.3877260386943817,0.3669498562812805,-0.1409183144569397,0.3709646463394165,0.6652791500091553,-0.17390993237495422,0.39407193660736084,0.6402119994163513,-0.16569609940052032,0.38915184140205383,0.56362384557724,-0.16717030107975006,0.4805454909801483,0.38947927951812744,-0.15183916687965393,0.4633113145828247,0.670562744140625,-0.17179681360721588,0.46733978390693665,0.6421576738357544,-0.14286020398139954,0.4612538814544678,0.5721259117126465,-0.12913662195205688,0.565339982509613,0.42978447675704956,-0.1685372143983841,0.5468111038208008,0.6383575201034546,-0.18514855206012726,0.5433862209320068,0.6067070364952087,-0.1697503626346588,0.5391551852226257,0.5363184213638306,-0.1595478057861328
BURGER,0.5156996846199036,0.4895240068435669,-1.993870739624981e-07,0.40855634212493896,0.5353063344955444,-0.052877962589263916,0.3331274092197418,0.613113522529602,-0.11068590730428696,0.3138057589530945,0.713269054889679,-0.1579861044883728,0.3724221885204315,0.7446373105049133,-0.2001468986272812,0.3223629295825958,0.386881947517395,-0.1440538614988327,0.3025091886520386,0.6305463314056396,-0.19223426282405853,0.33379217982292175,0.6345672011375427,-0.2114333063364029,0.33987411856651306,0.5739237666130066,-0.22662697732448578,0.41778531670570374,0.36620187759399414,-0.15152043104171753,0.39767080545425415,0.6684752702713013,-0.18487559258937836,0.4142194092273712,0.6369923949241638,-0.1795368194580078,0.4085526466369629,0.5581919550895691,-0.18438956141471863,0.518226146697998,0.38758385181427,-0.15959210693836212,0.4955101013183594,0.6779252290725708,-0.17854507267475128,0.4916762113571167,0.6412572860717773,-0.14542868733406067,0.481878399848938,0.5683485865592957,-0.12989526987075806,0.6048822402954102,0.4278619885444641,-0.17534856498241425,0.5782566070556641,0.6465924978256226,-0.195872500538826,0.5689518451690674,0.61379075050354,-0.1809125542640686,0.5583557486534119,0.5439367294311523,-0.17053990066051483
BURGER,0.5129971504211426,0.48144370317459106,-2.680053228232282e-07,0.4121887981891632,0.5262143611907959,-0.056260280311107635,0.34413573145866394,0.6091711521148682,-0.11463458091020584,0.33898434042930603,0.7153569459915161,-0.16360922157764435,0.40715324878692627,0.7513822913169861,-0.2074143886566162,0.3470144271850586,0.38968828320503235,-0.1325644701719284,0.3400930166244507,0.6297096610069275,-0.18309788405895233,0.3721063435077667,0.6471934914588928,-0.20656108856201172,0.3753587603569031,0.5843338966369629,-0.22391490638256073,0.44053885340690613,0.36680251359939575,-0.13798874616622925,0.4288577139377594,0.6652224659919739,-0.17282339930534363,0.4445379674434662,0.6492411494255066,-0.17036618292331696,0.4338931441307068,0.5681592226028442,-0.17550873756408691,0.5344024300575256,0.3833952844142914,-0.14536826312541962,0.5162791013717651,0.671700119972229,-0.1688835769891739,0.5144895911216736,0.6497189402580261,-0.14042222499847412,0.5033923387527466,0.5763300061225891,-0.1254471242427826,0.611880898475647,0.4197123944759369,-0.1607048362493515,0.5934427380561829,0.6414411664009094,-0.17875762283802032,0.5866373777389526,0.6222361922264099,-0.16206257045269012,0.5789899230003357,0.5591591596603394,-0.15012164413928986
BURGER,0.5664879679679871,0.5936974287033081,-4.555479904411186e-07,0.46376100182533264,0.619126558303833,-0.06289653480052948,0.3871396780014038,0.668801486492157,-0.12191428244113922,0.36228033900260925,0.7465429902076721,-0.17052346467971802,0.4182007610797882,0.7795001268386841,-0.20999020338058472,0.3698421120643616,0.4170517027378082,-0.1259480118751526,0.34289318323135376,0.6446573138237,-0.17619889974594116,0.38305237889289856,0.6722519397735596,-0.1921181082725525,0.39620980620384216,0.6173998713493347,-0.20210473239421844,0.4595496356487274,0.3929138779640198,-0.12720350921154022,0.43474701046943665,0.6889758110046387,-0.16921347379684448,0.4643053412437439,0.685573399066925,-0.1655057668685913,0.4633339047431946,0.610358715057373,-0.16442178189754486,0.5533238053321838,0.4132996201515198,-0.13195306062698364,0.5266311168670654,0.695836067199707,-0.16430096328258514,0.5398937463760376,0.679534912109375,-0.13862824440002441,0.5390759110450745,0.6116268038749695,-0.12099578231573105,0.6355944275856018,0.4537960886955261,-0.1445254534482956,0.6115722060203552,0.6666560769081116,-0.16741526126861572,0.6153220534324646,0.6519640684127808,-0.1546061486005783,0.6144266128540039,0.5909034609794617,-0.14197281002998352
BURGER,0.6171698570251465,0.7221762537956238,-6.119449835750856e-07,0.5179541707038879,0.7266169190406799,-0.06513290107250214,0.42884737253189087,0.7436808347702026,-0.12027745693922043,0.3878213167190552,0.7911010980606079,-0.16508014500141144,0.4339255690574646,0.806739091873169,-0.1976831704378128,0.3791942298412323,0.45139285922050476,-0.10336187481880188,0.3457164168357849,0.6742214560508728,-0.15914447605609894,0.3974818289279938,0.7173442840576172,-0.18089993298053741,0.4178300201892853,0.6635903120040894,-0.1950654238462448,0.4686698913574219,0.42042163014411926,-0.10407038778066635,0.4397670328617096,0.7181049585342407,-0.15506619215011597,0.48252901434898376,0.7388197779655457,-0.15760286152362823,0.4868195652961731,0.6638749241828918,-0.15691019594669342,0.5643531680107117,0.4415598213672638,-0.11079965531826019,0.5348608493804932,0.7214877009391785,-0.14985419809818268,0.5614730715751648,0.7297847867012024,-0.12504103779792786,0.568198561668396,0.6625329256057739,-0.10490770637989044,0.6515024900436401,0.48885437846183777,-0.12610885500907898,0.6226858496665955,0.6979235410690308,-0.1534271240234375,0.6333192586898804,0.7048037648200989,-0.1424773782491684,0.637272834777832,0.6478977203369141,-0.12786151468753815
BURGER,0.6785678863525391,0.7008481025695801,-5.650567800330464e-07,0.5649060010910034,0.7256860136985779,-0.06797261536121368,0.46793332695961,0.7564582824707031,-0.13022640347480774,0.4330020844936371,0.8116089105606079,-0.18193937838077545,0.491222620010376,0.8445063829421997,-0.22271201014518738,0.41795438528060913,0.46781015396118164,-0.1233251765370369,0.393321692943573,0.7113096117973328,-0.1852918416261673,0.4482087790966034,0.7551928758621216,-0.20859214663505554,0.47127601504325867,0.6962539553642273,-0.22354550659656525,0.5135747194290161,0.43974682688713074,-0.12898369133472443,0.4923993647098541,0.7499940991401672,-0.1856648325920105,0.5439026355743408,0.778287410736084,-0.18824872374534607,0.5547816157341003,0.7036768198013306,-0.18791812658309937,0.615572452545166,0.45922037959098816,-0.1397901028394699,0.5932160019874573,0.7667492628097534,-0.18402409553527832,0.6263494491577148,0.7963922023773193,-0.15611840784549713,0.6384279727935791,0.7340325117111206,-0.13495387136936188,0.7090803384780884,0.5031880140304565,-0.15974371135234833,0.6762193441390991,0.7417852878570557,-0.18826532363891602,0.6923073530197144,0.7812250256538391,-0.1716073900461197,0.7079099416732788,0.7410385608673096,-0.15430542826652527
BURGER,0.6566376686096191,0.6816076040267944,-5.550432433665264e-07,0.5442807674407959,0.7113423943519592,-0.05882122740149498,0.46210378408432007,0.7485095262527466,-0.1147899478673935,0.42945632338523865,0.8077449798583984,-0.16423387825489044,0.4859371781349182,0.8242295980453491,-0.20410898327827454,0.4355970621109009,0.460371732711792,-0.09929585456848145,0.4077496826648712,0.6984514594078064,-0.1534041166305542,0.45779627561569214,0.748651385307312,-0.17315945029258728,0.47715115547180176,0.6931753158569336,-0.18477259576320648,0.526422917842865,0.4400526285171509,-0.10832379013299942,0.49457937479019165,0.7446060180664062,-0.15255536139011383,0.5400888919830322,0.7665708661079407,-0.1475083976984024,0.5456511974334717,0.6884323954582214,-0.1424281746149063,0.6192927360534668,0.463503360748291,-0.1235562339425087,0.5905035734176636,0.7656950354576111,-0.15571849048137665,0.6225339770317078,0.7820451855659485,-0.12247548252344131,0.6305704116821289,0.7129711508750916,-0.09874463826417923,0.7017966508865356,0.5084308981895447,-0.14813411235809326,0.6762970685958862,0.751592755317688,-0.16506445407867432,0.6940968632698059,0.7728438377380371,-0.14478957653045654,0.7045315504074097,0.722812831401825,-0.12666329741477966
BURGER,0.6401684284210205,0.642279863357544,-4.22389092591402e-07,0.5362287163734436,0.6883469820022583,-0.07058937102556229,0.4564356207847595,0.7398182153701782,-0.13073375821113586,0.42107558250427246,0.7984310388565063,-0.1814732402563095,0.470536470413208,0.818195641040802,-0.22228294610977173,0.4333990514278412,0.46419766545295715,-0.11413444578647614,0.41049766540527344,0.7033969163894653,-0.17352785170078278,0.4571216404438019,0.7491182684898376,-0.19525793194770813,0.47533440589904785,0.6901019811630249,-0.20680873095989227,0.5266740322113037,0.4417152404785156,-0.11657973378896713,0.5012238025665283,0.7434487342834473,-0.1660275012254715,0.5429409742355347,0.7683792114257812,-0.1606866866350174,0.5463376045227051,0.6867040395736694,-0.15365922451019287,0.619774580001831,0.4612932503223419,-0.12582148611545563,0.5982010960578918,0.7645378708839417,-0.1643722653388977,0.6259371042251587,0.7855669260025024,-0.13022427260875702,0.6338306665420532,0.7153382301330566,-0.1039523258805275,0.7011098861694336,0.5000259280204773,-0.14515194296836853,0.683020830154419,0.7467147707939148,-0.1661660224199295,0.7004854679107666,0.7752034068107605,-0.14602182805538177,0.7134422659873962,0.7253960371017456,-0.1270955502986908
BURGER,0.6649472117424011,0.6758509874343872,-5.221068022365216e-07,0.5504130721092224,0.7110435366630554,-0.0636821836233139,0.46070370078086853,0.7519412636756897,-0.12109951674938202,0.4283556044101715,0.8056665658950806,-0.17031900584697723,0.49281013011932373,0.8227637410163879,-0.20989400148391724,0.43074488639831543,0.46036964654922485,-0.10403428971767426,0.41198253631591797,0.6957442760467529,-0.15987975895404816,0.4600834548473358,0.7470414638519287,-0.18141692876815796,0.4780733585357666,0.6919671893119812,-0.1943219155073166,0.5227915644645691,0.43713170289993286,-0.10951752215623856,0.498148113489151,0.7308077216148376,-0.15662355720996857,0.540364682674408,0.7617294788360596,-0.15442517399787903,0.5454897284507751,0.688567042350769,-0.15094518661499023,0.6169459223747253,0.45693325996398926,-0.12118280678987503,0.5917486548423767,0.7503028512001038,-0.15767046809196472,0.6185542345046997,0.777216911315918,-0.12843656539916992,0.6250319480895996,0.7106940150260925,-0.10617700964212418,0.7014437913894653,0.4984174370765686,-0.1420666128396988,0.6725598573684692,0.729662299156189,-0.15956982970237732,0.6841995716094971,0.7682257890701294,-0.13924458622932434,0.6952349543571472,0.7313456535339355,-0.12084625661373138
BURGER,0.6469640731811523,0.6237313151359558,-5.397309337240586e-07,0.5436939597129822,0.6662912368774414,-0.06615860760211945,0.4658336937427521,0.7196093201637268,-0.12666429579257965,0.4303898215293884,0.7811922430992126,-0.17984983325004578,0.48052701354026794,0.80182945728302,-0.2245769500732422,0.4354388117790222,0.4464337229728699,-0.11114141345024109,0.4117448031902313,0.6716738343238831,-0.17240889370441437,0.456196129322052,0.7264306545257568,-0.19605152308940887,0.4735901951789856,0.673895001411438,-0.20974205434322357,0.5260722041130066,0.42717623710632324,-0.11770135164260864,0.4995466470718384,0.7117666006088257,-0.17034310102462769,0.5371817946434021,0.7558268904685974,-0.16681548953056335,0.5404645800590515,0.6865374445915222,-0.1614571511745453,0.6169015765190125,0.45053887367248535,-0.1310330331325531,0.5934015512466431,0.7370855808258057,-0.1747668832540512,0.6161009669303894,0.7821775078773499,-0.14381766319274902,0.621522843837738,0.7256840467453003,-0.11974611133337021,0.6969977617263794,0.4911837875843048,-0.15360331535339355,0.6768290996551514,0.7356806397438049,-0.17888270318508148,0.6837744116783142,0.7852411270141602,-0.1618591547012329,0.6885448694229126,0.7502877116203308,-0.14566217362880707
BURGER,0.6430709362030029,0.628637969493866,-4.5519993818743387e-07,0.5421972274780273,0.6622695922851562,-0.06627984344959259,0.4644079804420471,0.7116819620132446,-0.12653133273124695,0.42826396226882935,0.7701667547225952,-0.17731782793998718,0.48039618134498596,0.7820084095001221,-0.21844789385795593,0.43049317598342896,0.43489712476730347,-0.12051606923341751,0.40987783670425415,0.6649302840232849,-0.17597083747386932,0.4522457718849182,0.7067341804504395,-0.19342254102230072,0.46531060338020325,0.6498640179634094,-0.20413218438625336,0.5201195478439331,0.4145280718803406,-0.12472552806138992,0.49328234791755676,0.7021848559379578,-0.17536725103855133,0.5321152210235596,0.7274760603904724,-0.17269670963287354,0.5356020927429199,0.6520642042160034,-0.17003034055233002,0.611208975315094,0.4356955885887146,-0.1341824233531952,0.5890257954597473,0.7206323146820068,-0.17438174784183502,0.6139897704124451,0.7432734966278076,-0.1461534947156906,0.6195054054260254,0.6779615879058838,-0.12568411231040955,0.6946667432785034,0.4763169288635254,-0.15247759222984314,0.6695014834403992,0.6996597051620483,-0.1763489544391632,0.6778432130813599,0.7368420362472534,-0.16038574278354645,0.6833745837211609,0.7033605575561523,-0.14603355526924133
